    4     1     1 0.000000 0.000000    11 10.000000     0     0 2.390350e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.475924e-01
    3 0.000000      1    11     0    -1 1.786977e+00 7.315467e+00 -7.547366e+00 1.066171e+01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 1.878775e-01 -3.416084e-01 8.107381e+01 8.108018e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 -1.064797e+00 -4.506488e+00 1.359686e+01 1.436373e+01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -9.100568e-01 -2.467370e+00 2.872295e+00 3.894380e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.476547e-01
    3 0.000000      1    11     0    -1 -1.071249e+00 -2.728151e-01 -8.000502e+00 8.076511e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 8.329793e-01 1.874451e-01 9.872398e+01 9.873213e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 1.397223e+00 1.548481e-01 -1.284089e+00 1.903968e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -1.158954e+00 -6.947811e-02 5.562083e-01 1.287389e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.476761e-01
    3 0.000000      1    11     0    -1 -6.284380e-01 1.058332e+00 -9.775570e+00 9.852755e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -1.769874e-01 -2.953267e-01 8.534113e+01 8.534698e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 1.121348e+00 -1.195908e+00 1.404502e+01 1.414038e+01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -3.159222e-01 4.329022e-01 3.850153e-01 6.598850e-01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.475809e-01
    3 0.000000      1    11     0    -1 1.822825e+00 -3.281939e-01 -6.399477e+00 6.662110e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 2.743515e-01 3.193581e-02 9.884959e+01 9.885443e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 1.113578e-01 3.959953e-01 5.910360e-01 7.200949e-01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -2.208534e+00 -9.973725e-02 -3.045549e+00 3.763368e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.476171e-01
    3 0.000000      1    11     0    -1 1.875401e+00 1.217443e+00 -9.430921e+00 9.692346e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -2.296481e-01 4.992526e-02 9.192796e+01 9.193305e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 -1.758807e-01 -1.479409e+00 1.228316e+00 1.930892e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -1.469873e+00 2.120403e-01 6.270239e+00 6.443709e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.478311e-01
    3 0.000000      1    11     0    -1 3.078232e+00 1.003712e+00 -8.938821e+00 9.507128e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -2.203216e-01 -1.396596e-01 9.375477e+01 9.375983e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 -9.482574e-01 1.173796e+00 1.824754e+00 2.367851e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -1.909653e+00 -2.037848e+00 3.354896e+00 4.365194e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.477945e-01
    3 0.000000      1    11     0    -1 -9.542871e-01 -2.293848e+00 -7.813710e+00 8.199175e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -5.128273e-01 1.951242e-01 9.777620e+01 9.778224e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 2.230974e+00 1.267730e+00 -7.158347e-01 2.663983e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -7.638597e-01 8.309943e-01 7.489482e-01 1.354606e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.477284e-01
    3 0.000000      1    11     0    -1 7.456948e-01 1.408220e+00 -8.110616e+00 8.265667e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 8.376124e-02 3.955617e-01 9.804992e+01 9.805525e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 -1.437765e+00 1.911679e-01 -4.761284e-01 1.526569e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 6.083092e-01 -1.994950e+00 5.324199e-01 2.152519e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.476489e-01
    3 0.000000      1    11     0    -1 -7.670559e+00 -2.692390e+00 -5.978118e+00 1.009081e+01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -1.958245e-01 -3.315442e-01 8.768114e+01 8.768701e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 7.316641e+00 3.598022e+00 7.820294e+00 1.129761e+01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 5.497431e-01 -5.740871e-01 4.722800e-01 9.245767e-01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.476034e-01
    3 0.000000      1    11     0    -1 5.662338e-02 -1.948248e+00 -9.750422e+00 9.943320e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 1.271883e-01 -1.104885e-02 7.781979e+01 7.782555e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 -9.028560e-02 -8.514247e-01 5.315297e+00 5.383814e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -9.352609e-02 2.810721e+00 1.661093e+01 1.684731e+01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.475077e-01
    3 0.000000      1    11     0    -1 1.695365e+00 -4.548823e-01 -8.671347e+00 8.847227e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 3.037581e-01 -5.588862e-01 9.695900e+01 9.696563e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 -2.257077e+00 4.010232e-01 -6.531281e-02 2.293357e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 2.579545e-01 6.127453e-01 1.773255e+00 1.893787e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.469863e-01
    3 0.000000      1    11     0    -1 -8.133927e-01 4.736228e-01 -8.443959e+00 8.496257e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 7.659373e-02 1.681027e-01 9.824593e+01 9.825058e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 1.045058e+00 3.326311e-01 -1.134117e+00 1.577660e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -3.082587e-01 -9.743566e-01 1.327748e+00 1.675502e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.469487e-01
    3 0.000000      1    11     0    -1 9.922343e-01 6.528222e-01 -7.711405e+00 7.802337e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 1.680655e-01 -1.136258e-01 9.869856e+01 9.870322e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 6.781135e-01 -9.193975e-01 3.410370e-01 1.192240e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -1.838413e+00 3.802012e-01 -1.332591e+00 2.302198e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.469123e-01
    3 0.000000      1    11     0    -1 4.095786e-01 -1.455859e+00 -8.130976e+00 8.270432e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -2.869382e-02 2.838929e-01 9.838183e+01 9.838672e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 7.449631e-02 5.892924e-01 -1.655766e+00 1.759084e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -4.553810e-01 5.826741e-01 1.400508e+00 1.583762e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.468877e-01
    3 0.000000      1    11     0    -1 -2.889554e+00 -1.620865e+00 -7.863334e+00 8.532804e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 5.992616e-01 6.377684e-03 9.723852e+01 9.724490e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 1.872053e+00 -4.688653e-01 -2.091845e-01 1.941179e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 4.182398e-01 2.083353e+00 8.295924e-01 2.281120e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.468282e-01
    3 0.000000      1    11     0    -1 -1.356902e+00 -2.007677e-01 -9.659684e+00 9.756587e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -2.433003e-01 -3.559739e-01 8.924349e+01 8.924946e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 -2.920284e-01 1.131750e+00 6.568419e+00 6.671602e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 1.892231e+00 -5.750086e-01 3.843378e+00 4.322352e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.469407e-01
    3 0.000000      1    11     0    -1 6.539808e+00 -5.918862e+00 -7.233053e+00 1.140697e+01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 1.420906e-01 -4.622135e-02 6.482200e+01 6.482897e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 -3.326742e+00 4.455331e+00 1.565490e+01 1.661304e+01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -3.355157e+00 1.509752e+00 1.675174e+01 1.715102e+01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.470800e-01
    3 0.000000      1    11     0    -1 6.891739e-01 6.878089e-01 -5.642383e+00 5.725778e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -2.219621e-01 -4.597186e-01 9.938193e+01 9.938767e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 9.190133e-02 8.584002e-01 -3.544928e+00 3.648536e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -5.591131e-01 -1.086490e+00 -1.990230e-01 1.238014e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.471971e-01
    3 0.000000      1    11     0    -1 1.436684e+00 -6.758356e-01 -8.685194e+00 8.829123e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 3.452175e-01 -1.348311e-01 9.722220e+01 9.722744e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 8.573649e-01 -1.071564e-01 4.368957e-01 9.682123e-01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -2.639266e+00 9.178231e-01 1.021694e+00 2.975228e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.471252e-01
    3 0.000000      1    11     0    -1 2.975308e+00 -5.394553e+00 -6.533414e+00 8.979931e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -5.418416e-01 5.515483e-02 9.386350e+01 9.386977e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 -9.563903e-01 8.119120e-01 -5.851554e-01 1.384301e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -1.477077e+00 4.527487e+00 3.250669e+00 5.765998e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.469832e-01
    3 0.000000      1    11     0    -1 -1.460482e+00 2.826563e+00 -9.287086e+00 9.816946e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -8.109151e-02 4.447000e-01 8.705361e+01 8.705984e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 -1.736498e-01 5.290792e-01 9.930067e-01 1.138482e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 1.715224e+00 -3.800342e+00 1.123607e+01 1.198473e+01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.469484e-01
    3 0.000000      1    11     0    -1 9.225351e-01 6.779864e-01 -8.063252e+00 8.144124e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -2.798883e-01 3.737510e-01 9.848943e+01 9.849501e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 -1.664860e-01 6.096462e-01 9.553964e-01 1.145499e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -4.761608e-01 -1.661384e+00 -1.385978e+00 2.215369e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.468349e-01
    3 0.000000      1    11     0    -1 -5.635821e-01 9.723353e-01 -9.592205e+00 9.657819e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 1.164835e-01 1.129620e-01 9.264508e+01 9.264997e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 3.053477e-01 4.276800e-02 6.442869e+00 6.450243e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 1.417510e-01 -1.128065e+00 4.998552e-01 1.241966e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.468274e-01
    3 0.000000      1    11     0    -1 -9.125590e-01 7.988745e-01 -9.830921e+00 9.905452e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -2.001218e-01 -3.030043e-01 7.879030e+01 7.879673e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 -3.325274e-01 5.645582e-01 1.093955e+00 1.275162e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 1.445208e+00 -1.060428e+00 1.994226e+01 2.002266e+01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.466308e-01
    3 0.000000      1    11     0    -1 1.643041e+00 -6.243918e-01 -7.859791e+00 8.053929e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -3.083862e-01 7.121526e-01 9.850345e+01 9.851098e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 -2.012709e+00 -5.880301e-01 3.532658e-01 2.126400e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 6.780545e-01 5.002694e-01 -1.001327e+00 1.308695e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.466447e-01
    3 0.000000      1    11     0    -1 -1.638993e+00 1.185596e+00 -9.155998e+00 9.376792e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -1.022219e-01 -2.880298e-01 9.530649e+01 9.531160e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 1.413463e+00 9.959202e-01 1.592433e+00 2.350654e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 3.277520e-01 -1.893486e+00 2.252670e+00 2.960951e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.465969e-01
    3 0.000000      1    11     0    -1 1.160436e+00 2.528052e-01 -4.678538e+00 4.826928e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 1.534066e-01 -6.107759e-01 9.937499e+01 9.938142e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 -2.311428e+00 3.992849e-01 -3.677689e+00 4.362055e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 9.975854e-01 -4.131422e-02 -1.023167e+00 1.429600e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.474877e-01
    3 0.000000      1    11     0    -1 -3.928860e+00 2.196169e+00 -9.075269e+00 1.013013e+01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 8.909682e-02 2.413534e-01 8.038045e+01 8.038634e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 1.810575e+00 -4.305911e-01 2.961106e+00 3.497390e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 2.029189e+00 -2.006931e+00 1.572931e+01 1.598614e+01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.475248e-01
    3 0.000000      1    11     0    -1 1.710354e+00 3.464259e-01 -9.611069e+00 9.768212e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -7.341718e-01 1.447856e-01 9.117848e+01 9.118638e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 6.541979e-01 -1.120781e+00 5.355161e+00 5.510161e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -1.630381e+00 6.295697e-01 3.073029e+00 3.535252e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.481651e-01
    3 0.000000      1    11     0    -1 -4.238520e+00 9.051279e+00 -4.404764e+00 1.092212e+01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -2.858055e-01 -3.583850e-02 8.482037e+01 8.482604e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 1.768615e+00 -6.162757e+00 7.134907e+00 9.592418e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 2.755711e+00 -2.852683e+00 2.445089e+00 4.659421e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.482617e-01
    3 0.000000      1    11     0    -1 -1.171919e+00 3.717117e-01 -8.917529e+00 9.001883e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 1.086025e-01 -4.816019e-01 9.737157e+01 9.737734e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 1.916053e-01 -1.083504e+00 1.810508e+00 2.118640e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 8.717109e-01 1.193395e+00 -2.689523e-01 1.502134e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.482870e-01
    3 0.000000      1    11     0    -1 3.180107e+00 -1.049273e+00 -8.436734e+00 9.077034e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 1.289203e-01 5.365492e-02 9.534453e+01 9.534925e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 2.261873e-01 -3.901476e-01 -2.521743e-01 5.166894e-01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -3.535215e+00 1.385766e+00 3.339978e+00 5.057029e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.483052e-01
    3 0.000000      1    11     0    -1 1.201027e+00 -1.320669e-01 -9.623406e+00 9.698961e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 1.005001e-01 2.749176e-01 9.160491e+01 9.161019e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 -1.506661e+00 1.008670e+00 6.655883e+00 6.898422e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 2.051347e-01 -1.151521e+00 1.358208e+00 1.792431e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.483237e-01
    3 0.000000      1    11     0    -1 -9.435639e-01 -1.984338e+00 -9.162396e+00 9.422177e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 5.698374e-02 8.857151e-01 9.575905e+01 9.576776e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 1.705371e+00 1.244415e-01 7.417528e-01 1.863860e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -8.187912e-01 9.741814e-01 2.657189e+00 2.946201e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.483350e-01
    3 0.000000      1    11     0    -1 -5.870846e-01 -5.521470e-01 -3.795141e+00 3.879772e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 1.554667e-01 2.779777e-01 9.955331e+01 9.955825e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 1.577417e-02 4.708230e-01 -6.017606e+00 6.036017e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 4.158437e-01 -1.966537e-01 2.550311e-01 5.259656e-01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.483931e-01
    3 0.000000      1    11     0    -1 2.026548e+00 2.006237e+00 -9.405523e+00 9.828314e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -1.316816e-01 4.369931e-01 8.725541e+01 8.726164e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 4.286839e-01 -1.229062e-01 5.287079e+00 5.305853e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -2.323550e+00 -2.320324e+00 6.858636e+00 7.604188e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.481827e-01
    3 0.000000      1    11     0    -1 -8.439397e-01 -5.087053e-01 -7.519245e+00 7.583539e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 5.441428e-01 -4.068962e-01 9.888775e+01 9.889453e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 4.063922e-01 1.462958e+00 4.756321e-01 1.591109e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 -1.065953e-01 -5.473565e-01 -1.848539e+00 1.930818e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    4     1     1 0.000000 0.000000    11 10.000000     0     0 3.481816e-01
    3 0.000000      1    11     0    -1 -9.423864e-01 -6.743144e-01 -9.039962e+00 9.113929e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    5 0.000000      1  2212     2    -1 -4.548715e-01 2.697838e-01 9.678440e+01 9.679039e+01 9.382720e-01 0.000000e+00 0.000000e+00 0.000000e+00
    6 0.000000      1   -11     4    -1 3.000541e-02 -4.308116e-01 -6.506419e-01 7.809187e-01 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
    7 0.000000      1    11     4    -1 1.367252e+00 8.353422e-01 2.901804e+00 3.314761e+00 5.109989e-04 0.000000e+00 0.000000e+00 0.000000e+00
